Transaction_ID,Account_ID,Transaction_Amount,Transaction_Type,Merchant,Location,Time,Fraud_Flag
TID_877,ACCT_62,1628.44,In-store,Best Buy,Miami,2025-06-18 11:22:27.623027,1
TID_878,ACCT_15,76.54,In-store,Best Buy,San Francisco,2025-07-14 11:22:27.623027,0
TID_879,ACCT_65,62.1,Online,Target,San Francisco,2025-06-24 11:22:27.623027,1
TID_880,ACCT_74,1455.73,In-store,eBay,Los Angeles,2025-07-03 11:22:27.623027,0
TID_881,ACCT_14,882.91,In-store,Best Buy,Miami,2025-07-04 11:22:27.623027,1
TID_882,ACCT_67,20.94,Online,Target,San Francisco,2025-06-21 11:22:27.623027,1
TID_883,ACCT_99,242.18,In-store,Target,San Francisco,2025-06-20 11:22:27.623027,1
TID_884,ACCT_65,1710.52,In-store,Walmart,New York,2025-07-07 11:22:27.623027,1
TID_885,ACCT_99,1433.34,In-store,Target,San Francisco,2025-06-15 11:22:27.623027,1
TID_886,ACCT_88,1635.26,In-store,Target,San Francisco,2025-06-26 11:22:27.623027,0
TID_887,ACCT_6,1468.42,Online,Best Buy,Los Angeles,2025-06-23 11:22:27.623027,0
TID_888,ACCT_33,633.23,In-store,Target,Chicago,2025-07-03 11:22:27.623027,1
TID_889,ACCT_11,121.18,In-store,Target,New York,2025-06-26 11:22:27.623027,1
TID_890,ACCT_20,130.26,In-store,Best Buy,Los Angeles,2025-06-22 11:22:27.623027,0
TID_891,ACCT_25,742.92,In-store,eBay,Chicago,2025-07-04 11:22:27.623027,0
TID_892,ACCT_33,1195.09,Online,Best Buy,New York,2025-06-19 11:22:27.623027,1
TID_893,ACCT_33,757.93,In-store,Best Buy,Miami,2025-06-30 11:22:27.623027,1
TID_894,ACCT_82,518.99,In-store,Walmart,Los Angeles,2025-07-01 11:22:27.623027,1
TID_895,ACCT_11,895.78,In-store,Target,San Francisco,2025-07-13 11:22:27.623027,0
TID_896,ACCT_38,343.89,Online,Best Buy,Chicago,2025-06-25 11:22:27.623027,1
TID_897,ACCT_51,597.78,Online,Walmart,New York,2025-06-27 11:22:27.623027,1
TID_898,ACCT_78,1740.28,In-store,Walmart,Chicago,2025-07-15 11:22:27.623027,0
TID_899,ACCT_41,757.99,Online,Walmart,New York,2025-07-03 11:22:27.623027,1
TID_900,ACCT_55,1547.29,In-store,eBay,Miami,2025-06-28 11:22:27.623027,1
TID_901,ACCT_73,1397.69,In-store,Amazon,Chicago,2025-07-07 11:22:27.623027,1
TID_902,ACCT_81,1644.3,Online,Amazon,Miami,2025-07-10 11:22:27.623027,1
TID_903,ACCT_65,604.14,In-store,Walmart,Chicago,2025-07-01 11:22:27.623027,0
TID_904,ACCT_79,1886.36,Online,Walmart,New York,2025-06-27 11:22:27.623027,0
TID_905,ACCT_18,892.32,Online,Target,New York,2025-07-08 11:22:27.623027,1
TID_906,ACCT_78,1796.08,Online,Best Buy,San Francisco,2025-07-13 11:22:27.623027,1
TID_907,ACCT_18,1932.8,Online,Amazon,New York,2025-06-28 11:22:27.623027,0
TID_908,ACCT_92,1007.24,In-store,Target,Miami,2025-07-08 11:22:27.623027,1
TID_909,ACCT_79,411.35,In-store,Amazon,Los Angeles,2025-07-15 11:22:27.623027,0
TID_910,ACCT_25,619.5,In-store,Best Buy,Los Angeles,2025-07-08 11:22:27.623027,1
TID_911,ACCT_9,1105.8,Online,Amazon,New York,2025-07-12 11:22:27.623027,0
TID_912,ACCT_47,1947.32,Online,Walmart,Miami,2025-06-23 11:22:27.623027,0
TID_913,ACCT_12,511.69,In-store,Target,Chicago,2025-07-12 11:22:27.623027,0
TID_914,ACCT_96,1252.65,In-store,Amazon,San Francisco,2025-07-01 11:22:27.623027,0
TID_915,ACCT_100,576.1,In-store,Walmart,Chicago,2025-07-02 11:22:27.623027,1
TID_916,ACCT_64,534.69,Online,Amazon,Chicago,2025-06-30 11:22:27.623027,1
TID_917,ACCT_12,100.16,Online,Best Buy,San Francisco,2025-07-15 11:22:27.623027,0
TID_918,ACCT_64,39.45,In-store,Best Buy,Chicago,2025-07-06 11:22:27.623027,0
TID_919,ACCT_39,1762.05,In-store,Target,Miami,2025-07-14 11:22:27.623027,1
TID_920,ACCT_79,307.2,In-store,Amazon,Miami,2025-07-08 11:22:27.623027,1
TID_921,ACCT_54,1794.5,Online,Target,Los Angeles,2025-07-04 11:22:27.623027,0
TID_922,ACCT_47,301.61,Online,Target,Miami,2025-07-07 11:22:27.623027,1
TID_923,ACCT_25,417.29,In-store,Walmart,Miami,2025-07-02 11:22:27.623027,1
TID_924,ACCT_21,1340.37,In-store,Best Buy,Los Angeles,2025-07-07 11:22:27.623027,0
TID_925,ACCT_12,308.9,In-store,Amazon,San Francisco,2025-06-17 11:22:27.623027,0
TID_926,ACCT_18,408.07,Online,Amazon,Los Angeles,2025-07-02 11:22:27.623027,0
TID_927,ACCT_76,333.96,In-store,eBay,Los Angeles,2025-07-11 11:22:27.623027,0
TID_928,ACCT_32,1843.09,Online,Target,Los Angeles,2025-07-07 11:22:27.623027,0
TID_929,ACCT_61,32.73,In-store,Amazon,New York,2025-07-11 11:22:27.623027,1
TID_930,ACCT_4,1519.46,In-store,Walmart,San Francisco,2025-07-03 11:22:27.623027,0
TID_931,ACCT_90,689.58,In-store,eBay,Los Angeles,2025-06-18 11:22:27.623027,0
TID_932,ACCT_66,1352.75,In-store,Walmart,San Francisco,2025-06-22 11:22:27.623027,1
TID_933,ACCT_89,1478.57,In-store,Walmart,New York,2025-07-03 11:22:27.623027,1
TID_934,ACCT_62,225.7,In-store,Target,Chicago,2025-07-13 11:22:27.623027,1
TID_935,ACCT_2,650.01,In-store,Target,Los Angeles,2025-06-25 11:22:27.623027,0
TID_936,ACCT_21,1085.21,In-store,Best Buy,Los Angeles,2025-07-15 11:22:27.623027,0
TID_937,ACCT_51,1006.36,In-store,Target,New York,2025-07-08 11:22:27.623027,0
TID_938,ACCT_62,1219.1,Online,Best Buy,Chicago,2025-06-16 11:22:27.623027,0
TID_939,ACCT_17,395.84,In-store,Walmart,Chicago,2025-07-06 11:22:27.623027,1
TID_940,ACCT_28,245.52,Online,Amazon,Los Angeles,2025-07-14 11:22:27.623027,1
TID_941,ACCT_70,1416.55,Online,Best Buy,Los Angeles,2025-06-19 11:22:27.623027,1
TID_942,ACCT_97,900.62,Online,eBay,Miami,2025-06-20 11:22:27.623027,0
TID_943,ACCT_23,1937.79,Online,Best Buy,Chicago,2025-07-06 11:22:27.623027,1
TID_944,ACCT_47,468.19,In-store,Target,Miami,2025-06-26 11:22:27.623027,1
TID_945,ACCT_66,1592.13,In-store,Best Buy,Los Angeles,2025-07-12 11:22:27.623027,0
TID_946,ACCT_27,1988.42,Online,eBay,Miami,2025-06-26 11:22:27.623027,0
TID_947,ACCT_42,1016.39,In-store,Target,San Francisco,2025-07-05 11:22:27.623027,0
TID_948,ACCT_40,299.71,In-store,Best Buy,Los Angeles,2025-06-16 11:22:27.623027,1
TID_949,ACCT_16,1190.15,Online,Target,Miami,2025-06-19 11:22:27.623027,1
TID_950,ACCT_69,1177.2,Online,Amazon,Los Angeles,2025-07-13 11:22:27.623027,0
TID_951,ACCT_51,735.19,Online,Target,New York,2025-07-15 11:22:27.623027,0
TID_952,ACCT_32,886.79,In-store,Target,San Francisco,2025-06-27 11:22:27.623027,1
TID_953,ACCT_73,1236.98,Online,eBay,Miami,2025-07-13 11:22:27.623027,0
TID_954,ACCT_95,1348.19,In-store,eBay,Miami,2025-07-12 11:22:27.623027,0
TID_955,ACCT_51,54.45,Online,Walmart,Los Angeles,2025-06-29 11:22:27.623027,1
TID_956,ACCT_20,1795.51,In-store,eBay,New York,2025-06-27 11:22:27.623027,1
TID_957,ACCT_63,1842.72,In-store,Best Buy,Chicago,2025-06-15 11:22:27.623027,1
TID_958,ACCT_31,1226.1,Online,Best Buy,San Francisco,2025-07-14 11:22:27.623027,0
TID_959,ACCT_79,334.2,In-store,Amazon,San Francisco,2025-06-29 11:22:27.623027,0
TID_960,ACCT_58,409.61,Online,Amazon,Miami,2025-07-10 11:22:27.623027,1
TID_961,ACCT_91,259.75,Online,eBay,San Francisco,2025-07-14 11:22:27.623027,0
TID_962,ACCT_44,737.37,In-store,Target,San Francisco,2025-06-19 11:22:27.623027,1
TID_963,ACCT_14,70.99,In-store,Target,Los Angeles,2025-07-03 11:22:27.623027,0
TID_964,ACCT_44,163.51,In-store,eBay,Miami,2025-06-20 11:22:27.623027,0
TID_965,ACCT_43,260.95,In-store,Best Buy,Los Angeles,2025-07-09 11:22:27.623027,0
TID_966,ACCT_30,723.15,Online,Target,Los Angeles,2025-06-16 11:22:27.623027,1
TID_967,ACCT_66,480.04,Online,Amazon,Miami,2025-07-04 11:22:27.623027,0
TID_968,ACCT_73,387.72,Online,Amazon,Chicago,2025-06-20 11:22:27.623027,1
TID_969,ACCT_12,1859.38,In-store,Walmart,Miami,2025-06-26 11:22:27.623027,0
TID_970,ACCT_8,1497.76,In-store,Amazon,Chicago,2025-07-10 11:22:27.623027,0
TID_971,ACCT_93,940.01,Online,Walmart,Miami,2025-07-03 11:22:27.623027,1
TID_972,ACCT_93,329.39,Online,eBay,Miami,2025-06-23 11:22:27.623027,0
TID_973,ACCT_25,375.17,In-store,Amazon,Chicago,2025-07-05 11:22:27.623027,1
TID_974,ACCT_5,1897.1,In-store,Best Buy,Chicago,2025-06-21 11:22:27.623027,0
TID_975,ACCT_70,1248.87,In-store,Walmart,San Francisco,2025-07-10 11:22:27.623027,1
TID_976,ACCT_24,1859.64,Online,Walmart,Los Angeles,2025-07-13 11:22:27.623027,0
TID_977,ACCT_74,566.2,In-store,eBay,San Francisco,2025-06-29 11:22:27.623027,0
TID_978,ACCT_39,1449.24,Online,Walmart,New York,2025-07-09 11:22:27.623027,1
TID_979,ACCT_94,965.95,Online,Target,Miami,2025-07-09 11:22:27.623027,1
TID_980,ACCT_72,1290.32,Online,eBay,New York,2025-06-30 11:22:27.623027,0
TID_981,ACCT_67,451.1,Online,Best Buy,Miami,2025-06-29 11:22:27.623027,0
TID_982,ACCT_52,1232.14,Online,Amazon,Miami,2025-06-17 11:22:27.623027,1
TID_983,ACCT_53,1597.24,In-store,Walmart,Los Angeles,2025-06-22 11:22:27.623027,0
TID_984,ACCT_60,270.06,Online,eBay,Miami,2025-06-21 11:22:27.623027,0
TID_985,ACCT_52,214.11,In-store,eBay,Miami,2025-06-19 11:22:27.623027,1
TID_986,ACCT_45,1978.93,In-store,Walmart,New York,2025-07-09 11:22:27.623027,1
TID_987,ACCT_70,262.04,Online,Target,Miami,2025-06-23 11:22:27.623027,1
TID_988,ACCT_45,1214.6,In-store,Best Buy,Miami,2025-06-20 11:22:27.623027,1
TID_989,ACCT_88,1824.53,In-store,Target,Chicago,2025-06-30 11:22:27.623027,1
TID_990,ACCT_23,128.4,In-store,Amazon,San Francisco,2025-07-13 11:22:27.623027,0
TID_991,ACCT_61,152.95,Online,Target,New York,2025-06-26 11:22:27.623027,0
TID_992,ACCT_64,832.55,Online,eBay,Los Angeles,2025-07-14 11:22:27.623027,1
TID_993,ACCT_66,1196.26,Online,Target,Miami,2025-07-14 11:22:27.623027,1
TID_994,ACCT_85,1807.59,Online,Amazon,Los Angeles,2025-06-20 11:22:27.623027,1
TID_995,ACCT_74,678.19,In-store,Walmart,Los Angeles,2025-06-18 11:22:27.623027,1
TID_996,ACCT_85,1170.19,Online,Best Buy,Los Angeles,2025-06-18 11:22:27.623027,1
TID_997,ACCT_100,1235.29,In-store,Target,New York,2025-06-19 11:22:27.623027,1
TID_998,ACCT_43,1697.19,Online,Target,Los Angeles,2025-06-23 11:22:27.623027,0
TID_999,ACCT_63,192.77,In-store,eBay,New York,2025-06-19 11:22:27.623027,0
TID_1000,ACCT_77,741.94,Online,Amazon,New York,2025-07-06 11:22:27.623027,1
TID_1001,ACCT_80,1726.0,Online,Walmart,San Francisco,2025-06-15 11:22:27.623027,0
TID_1002,ACCT_6,1125.0,Online,eBay,Miami,2025-07-05 11:22:27.623027,1
TID_1003,ACCT_70,1883.01,Online,Best Buy,Miami,2025-06-26 11:22:27.623027,1
TID_1004,ACCT_92,1929.68,Online,Walmart,Miami,2025-07-13 11:22:27.623027,0
TID_1005,ACCT_4,561.59,In-store,Best Buy,Miami,2025-06-20 11:22:27.623027,1
TID_1006,ACCT_52,412.04,Online,Amazon,Miami,2025-07-06 11:22:27.623027,0
TID_1007,ACCT_39,605.25,Online,Best Buy,Los Angeles,2025-06-28 11:22:27.623027,1
TID_1008,ACCT_85,1346.33,In-store,Amazon,Los Angeles,2025-06-20 11:22:27.623027,0
TID_1009,ACCT_79,1833.62,In-store,Target,San Francisco,2025-07-04 11:22:27.623027,0
TID_1010,ACCT_78,1006.81,Online,Best Buy,Los Angeles,2025-06-19 11:22:27.623027,0
TID_1011,ACCT_32,1188.77,In-store,eBay,San Francisco,2025-07-01 11:22:27.623027,0
TID_1012,ACCT_22,1714.28,In-store,Amazon,Miami,2025-07-02 11:22:27.623027,0
TID_1013,ACCT_60,827.59,In-store,eBay,Miami,2025-07-08 11:22:27.623027,1
TID_1014,ACCT_37,1915.92,In-store,Target,San Francisco,2025-07-04 11:22:27.623027,1
TID_1015,ACCT_6,1684.88,In-store,Best Buy,Chicago,2025-07-06 11:22:27.623027,0
TID_1016,ACCT_69,1248.49,In-store,Target,New York,2025-06-26 11:22:27.623027,0
TID_1017,ACCT_56,194.62,Online,Target,New York,2025-07-02 11:22:27.623027,0
TID_1018,ACCT_52,162.71,Online,Best Buy,San Francisco,2025-06-21 11:22:27.623027,1
TID_1019,ACCT_1,27.17,Online,Walmart,Los Angeles,2025-07-13 11:22:27.623027,0
TID_1020,ACCT_42,699.28,In-store,Target,Chicago,2025-07-12 11:22:27.623027,0
TID_1021,ACCT_7,1641.18,In-store,eBay,New York,2025-07-04 11:22:27.623027,0
TID_1022,ACCT_77,1668.97,In-store,Best Buy,Chicago,2025-06-24 11:22:27.623027,1
TID_1023,ACCT_53,216.09,In-store,Walmart,Los Angeles,2025-07-11 11:22:27.623027,1
TID_1024,ACCT_52,45.61,Online,eBay,Miami,2025-06-24 11:22:27.623027,0
TID_1025,ACCT_52,835.58,In-store,Target,New York,2025-06-16 11:22:27.623027,1
TID_1026,ACCT_24,494.03,In-store,eBay,San Francisco,2025-07-02 11:22:27.623027,0
TID_1027,ACCT_3,443.31,In-store,eBay,Chicago,2025-07-14 11:22:27.623027,0
TID_1028,ACCT_74,801.67,In-store,eBay,San Francisco,2025-07-08 11:22:27.623027,1
TID_1029,ACCT_35,776.43,In-store,Amazon,New York,2025-07-05 11:22:27.623027,0
TID_1030,ACCT_44,590.51,In-store,Amazon,Los Angeles,2025-07-15 11:22:27.623027,0
TID_1031,ACCT_60,1997.52,Online,Amazon,Los Angeles,2025-07-01 11:22:27.623027,1
TID_1032,ACCT_93,664.78,Online,Walmart,Miami,2025-07-13 11:22:27.623027,1
TID_1033,ACCT_75,958.54,In-store,Walmart,Miami,2025-06-18 11:22:27.623027,1
TID_1034,ACCT_61,511.04,In-store,Walmart,New York,2025-07-04 11:22:27.623027,0
TID_1035,ACCT_25,1940.08,In-store,Target,Chicago,2025-06-27 11:22:27.623027,1
TID_1036,ACCT_40,1306.04,In-store,eBay,Chicago,2025-06-26 11:22:27.623027,0
TID_1037,ACCT_15,1218.26,Online,Walmart,Chicago,2025-06-21 11:22:27.623027,0
TID_1038,ACCT_60,997.82,Online,Best Buy,Chicago,2025-06-19 11:22:27.623027,0
TID_1039,ACCT_53,1393.45,In-store,Best Buy,Miami,2025-07-12 11:22:27.623027,0
TID_1040,ACCT_3,855.59,In-store,Walmart,Los Angeles,2025-07-07 11:22:27.623027,1
TID_1041,ACCT_100,314.88,In-store,Target,New York,2025-07-07 11:22:27.623027,0
TID_1042,ACCT_95,1862.95,Online,Best Buy,San Francisco,2025-07-11 11:22:27.623027,1
TID_1043,ACCT_45,259.81,In-store,Walmart,Los Angeles,2025-06-22 11:22:27.623027,1
TID_1044,ACCT_83,308.33,In-store,Best Buy,Miami,2025-07-03 11:22:27.623027,0
TID_1045,ACCT_87,1624.03,In-store,Target,Chicago,2025-06-29 11:22:27.623027,1
TID_1046,ACCT_88,1337.55,In-store,Walmart,Los Angeles,2025-06-28 11:22:27.623027,1
TID_1047,ACCT_55,1045.62,In-store,Walmart,Los Angeles,2025-07-02 11:22:27.623027,0
TID_1048,ACCT_5,1511.38,In-store,Amazon,San Francisco,2025-07-15 11:22:27.623027,1
TID_1049,ACCT_74,45.15,Online,Target,San Francisco,2025-06-26 11:22:27.623027,0
TID_1050,ACCT_44,1578.61,In-store,Walmart,San Francisco,2025-07-08 11:22:27.623027,1
TID_1051,ACCT_37,1935.74,Online,Best Buy,Miami,2025-06-22 11:22:27.623027,0
TID_1052,ACCT_34,1666.67,In-store,Best Buy,Chicago,2025-06-29 11:22:27.623027,1
TID_1053,ACCT_44,785.03,In-store,eBay,Miami,2025-07-08 11:22:27.623027,0
TID_1054,ACCT_70,27.64,In-store,Amazon,San Francisco,2025-06-26 11:22:27.623027,0
TID_1055,ACCT_4,1056.79,Online,Best Buy,Miami,2025-07-08 11:22:27.623027,0
TID_1056,ACCT_17,130.84,Online,Target,San Francisco,2025-07-14 11:22:27.623027,0
TID_1057,ACCT_77,434.44,Online,Best Buy,New York,2025-06-24 11:22:27.623027,0
TID_1058,ACCT_36,914.89,Online,Target,Miami,2025-06-27 11:22:27.623027,1
TID_1059,ACCT_47,1425.69,In-store,Amazon,Los Angeles,2025-06-28 11:22:27.623027,0
TID_1060,ACCT_87,125.81,Online,Walmart,Miami,2025-06-19 11:22:27.623027,0
TID_1061,ACCT_24,1617.96,Online,Amazon,New York,2025-06-17 11:22:27.623027,0
TID_1062,ACCT_63,1985.91,In-store,Walmart,Chicago,2025-07-11 11:22:27.623027,1
TID_1063,ACCT_10,1080.09,Online,Amazon,Miami,2025-06-24 11:22:27.623027,0
TID_1064,ACCT_87,279.19,Online,eBay,Los Angeles,2025-06-26 11:22:27.623027,1
TID_1065,ACCT_5,1141.33,In-store,Target,Los Angeles,2025-07-03 11:22:27.623027,1
TID_1066,ACCT_91,755.59,Online,Amazon,San Francisco,2025-07-13 11:22:27.623027,1
TID_1067,ACCT_25,1281.25,In-store,Walmart,Los Angeles,2025-06-28 11:22:27.623027,0
TID_1068,ACCT_72,1924.75,Online,Amazon,Chicago,2025-06-17 11:22:27.623027,0
TID_1069,ACCT_10,1647.01,In-store,eBay,Los Angeles,2025-07-15 11:22:27.623027,0
TID_1070,ACCT_40,491.85,In-store,Target,Chicago,2025-07-04 11:22:27.623027,1
TID_1071,ACCT_32,710.38,In-store,eBay,Miami,2025-06-19 11:22:27.623027,1
TID_1072,ACCT_55,704.87,Online,Amazon,San Francisco,2025-06-27 11:22:27.623027,1
TID_1073,ACCT_39,302.15,Online,Walmart,San Francisco,2025-06-21 11:22:27.623027,1
TID_1074,ACCT_73,1320.75,In-store,Walmart,New York,2025-07-13 11:22:27.623027,0
TID_1075,ACCT_75,918.01,In-store,eBay,Los Angeles,2025-07-09 11:22:27.623027,0
TID_1076,ACCT_52,187.62,Online,eBay,Miami,2025-06-22 11:22:27.623027,1
TID_1077,ACCT_63,1438.95,In-store,Best Buy,San Francisco,2025-06-26 11:22:27.623027,0
TID_1078,ACCT_15,1754.96,Online,Target,Chicago,2025-06-16 11:22:27.623027,1
TID_1079,ACCT_71,416.45,In-store,Best Buy,New York,2025-07-15 11:22:27.623027,0
TID_1080,ACCT_72,458.98,Online,Walmart,San Francisco,2025-06-25 11:22:27.623027,1
TID_1081,ACCT_88,1424.36,Online,Amazon,Miami,2025-07-11 11:22:27.623027,1
TID_1082,ACCT_38,1124.26,In-store,eBay,Los Angeles,2025-07-01 11:22:27.623027,1
TID_1083,ACCT_71,202.4,Online,Target,San Francisco,2025-07-13 11:22:27.623027,0
TID_1084,ACCT_18,809.29,Online,Amazon,San Francisco,2025-07-03 11:22:27.623027,0
TID_1085,ACCT_45,604.06,In-store,eBay,New York,2025-07-05 11:22:27.623027,0
TID_1086,ACCT_91,38.93,Online,Walmart,San Francisco,2025-07-01 11:22:27.623027,1
TID_1087,ACCT_10,399.57,Online,eBay,Los Angeles,2025-06-21 11:22:27.623027,0
TID_1088,ACCT_49,446.5,In-store,Walmart,New York,2025-06-17 11:22:27.623027,1
TID_1089,ACCT_32,846.21,Online,Amazon,Chicago,2025-06-20 11:22:27.623027,1
TID_1090,ACCT_13,237.27,In-store,Best Buy,New York,2025-06-26 11:22:27.623027,0
TID_1091,ACCT_51,1213.97,Online,Walmart,New York,2025-06-26 11:22:27.623027,0
TID_1092,ACCT_16,242.7,Online,Amazon,Chicago,2025-06-24 11:22:27.623027,1
TID_1093,ACCT_4,234.25,Online,Amazon,Chicago,2025-06-26 11:22:27.623027,0
TID_1094,ACCT_37,384.3,In-store,Amazon,Chicago,2025-07-02 11:22:27.623027,0
TID_1095,ACCT_84,233.82,In-store,eBay,Miami,2025-07-08 11:22:27.623027,0
TID_1096,ACCT_37,1388.46,In-store,Best Buy,Miami,2025-07-03 11:22:27.623027,0
TID_1097,ACCT_72,362.56,In-store,Walmart,San Francisco,2025-06-17 11:22:27.623027,1
TID_1098,ACCT_84,1175.15,Online,Best Buy,Chicago,2025-06-28 11:22:27.623027,0
TID_1099,ACCT_42,1623.63,Online,Best Buy,New York,2025-07-11 11:22:27.623027,0
TID_1100,ACCT_84,724.09,In-store,Amazon,New York,2025-07-03 11:22:27.623027,0
TID_1101,ACCT_67,1394.97,In-store,Target,Los Angeles,2025-07-03 11:22:27.623027,0
TID_1102,ACCT_61,27.83,In-store,eBay,New York,2025-07-09 11:22:27.623027,0
TID_1103,ACCT_33,1049.35,In-store,Best Buy,San Francisco,2025-06-25 11:22:27.623027,0
TID_1104,ACCT_84,1876.33,In-store,Walmart,Los Angeles,2025-06-22 11:22:27.623027,0
TID_1105,ACCT_55,1683.13,Online,eBay,San Francisco,2025-06-25 11:22:27.623027,0
TID_1106,ACCT_78,1740.79,In-store,Target,Los Angeles,2025-07-05 11:22:27.623027,1
TID_1107,ACCT_70,1807.51,In-store,Target,San Francisco,2025-06-25 11:22:27.623027,1
TID_1108,ACCT_87,1155.33,In-store,eBay,Miami,2025-06-29 11:22:27.623027,0
TID_1109,ACCT_49,466.7,Online,eBay,New York,2025-06-18 11:22:27.623027,1
TID_1110,ACCT_18,361.11,Online,Amazon,New York,2025-06-26 11:22:27.623027,0
TID_1111,ACCT_6,1456.04,Online,Walmart,Miami,2025-07-01 11:22:27.623027,0
TID_1112,ACCT_83,1003.14,Online,Target,Los Angeles,2025-07-08 11:22:27.623027,1
TID_1113,ACCT_79,399.28,In-store,Best Buy,Miami,2025-06-21 11:22:27.623027,0
TID_1114,ACCT_57,1218.61,In-store,Target,Los Angeles,2025-07-04 11:22:27.623027,0
TID_1115,ACCT_50,1740.29,In-store,eBay,Los Angeles,2025-07-05 11:22:27.623027,1
TID_1116,ACCT_99,815.18,In-store,Walmart,Chicago,2025-07-15 11:22:27.623027,0
TID_1117,ACCT_55,1017.78,Online,eBay,Los Angeles,2025-06-18 11:22:27.623027,0
TID_1118,ACCT_14,278.94,In-store,Walmart,San Francisco,2025-07-05 11:22:27.623027,1
TID_1119,ACCT_48,820.55,Online,Target,San Francisco,2025-06-22 11:22:27.623027,1
TID_1120,ACCT_46,1715.01,In-store,eBay,Los Angeles,2025-07-08 11:22:27.623027,1
TID_1121,ACCT_28,43.5,Online,Walmart,San Francisco,2025-06-26 11:22:27.623027,1
TID_1122,ACCT_54,983.24,In-store,Target,Los Angeles,2025-06-24 11:22:27.623027,0
TID_1123,ACCT_30,267.17,Online,Target,Miami,2025-06-19 11:22:27.623027,1
TID_1124,ACCT_53,1161.52,Online,Best Buy,Miami,2025-07-08 11:22:27.623027,1
TID_1125,ACCT_32,1980.95,Online,Target,Miami,2025-07-06 11:22:27.623027,1
TID_1126,ACCT_25,603.85,In-store,Target,Miami,2025-06-24 11:22:27.623027,1
TID_1127,ACCT_28,1422.01,In-store,Walmart,Chicago,2025-06-17 11:22:27.623027,0
TID_1128,ACCT_39,584.52,Online,Target,Chicago,2025-07-04 11:22:27.623027,0
TID_1129,ACCT_82,282.5,In-store,eBay,Chicago,2025-07-12 11:22:27.623027,0
TID_1130,ACCT_6,801.12,Online,Amazon,Miami,2025-07-14 11:22:27.623027,0
TID_1131,ACCT_57,1318.02,Online,Target,San Francisco,2025-06-22 11:22:27.623027,0
TID_1132,ACCT_100,43.42,Online,Amazon,New York,2025-07-11 11:22:27.623027,0
TID_1133,ACCT_7,236.91,Online,Walmart,New York,2025-07-04 11:22:27.623027,1
TID_1134,ACCT_38,1190.51,Online,eBay,Chicago,2025-07-10 11:22:27.623027,0
TID_1135,ACCT_51,45.92,Online,Target,Miami,2025-06-16 11:22:27.623027,0
TID_1136,ACCT_100,1454.79,Online,eBay,San Francisco,2025-06-23 11:22:27.623027,1
TID_1137,ACCT_90,1560.8,Online,Target,New York,2025-07-02 11:22:27.623027,1
TID_1138,ACCT_99,1609.19,In-store,Walmart,Los Angeles,2025-07-07 11:22:27.623027,1
TID_1139,ACCT_14,1819.38,In-store,eBay,Chicago,2025-07-08 11:22:27.623027,1
TID_1140,ACCT_16,1826.87,Online,Walmart,Los Angeles,2025-07-02 11:22:27.623027,1
TID_1141,ACCT_23,1639.02,In-store,Walmart,San Francisco,2025-07-10 11:22:27.623027,0
TID_1142,ACCT_73,1912.47,Online,Best Buy,New York,2025-06-24 11:22:27.623027,1
TID_1143,ACCT_38,490.51,Online,Target,New York,2025-07-09 11:22:27.623027,0
TID_1144,ACCT_29,1242.53,In-store,Walmart,New York,2025-06-23 11:22:27.623027,0
TID_1145,ACCT_66,407.01,In-store,Best Buy,San Francisco,2025-06-30 11:22:27.623027,0
TID_1146,ACCT_61,131.64,Online,Amazon,Los Angeles,2025-06-28 11:22:27.623027,1
TID_1147,ACCT_59,446.71,Online,eBay,Miami,2025-06-17 11:22:27.623027,1
TID_1148,ACCT_12,1783.65,In-store,Best Buy,New York,2025-07-01 11:22:27.623027,1
TID_1149,ACCT_10,577.01,In-store,eBay,Chicago,2025-06-29 11:22:27.623027,1
TID_1150,ACCT_73,1146.44,Online,Best Buy,Los Angeles,2025-06-26 11:22:27.623027,1
TID_1151,ACCT_60,736.46,In-store,eBay,Los Angeles,2025-06-18 11:22:27.623027,1
TID_1152,ACCT_29,713.9,In-store,eBay,San Francisco,2025-07-15 11:22:27.623027,0
TID_1153,ACCT_30,1844.97,Online,Target,New York,2025-07-01 11:22:27.623027,0
TID_1154,ACCT_86,1965.48,Online,Best Buy,San Francisco,2025-06-15 11:22:27.623027,1
TID_1155,ACCT_69,1313.31,Online,Amazon,New York,2025-07-04 11:22:27.623027,0
TID_1156,ACCT_87,407.12,Online,Target,Los Angeles,2025-07-14 11:22:27.623027,0
TID_1157,ACCT_25,595.81,Online,Walmart,Chicago,2025-07-03 11:22:27.623027,0
TID_1158,ACCT_96,154.67,Online,Amazon,New York,2025-07-05 11:22:27.623027,1
TID_1159,ACCT_30,155.98,In-store,Walmart,Miami,2025-07-01 11:22:27.623027,0
TID_1160,ACCT_31,525.31,Online,eBay,New York,2025-07-03 11:22:27.623027,0
TID_1161,ACCT_3,510.15,Online,Best Buy,Los Angeles,2025-06-15 11:22:27.623027,1
TID_1162,ACCT_40,1694.03,In-store,Best Buy,New York,2025-06-16 11:22:27.623027,1
TID_1163,ACCT_35,931.25,In-store,Walmart,San Francisco,2025-06-27 11:22:27.623027,1
TID_1164,ACCT_1,74.42,Online,Target,San Francisco,2025-07-03 11:22:27.623027,0
TID_1165,ACCT_70,1639.14,In-store,Amazon,Miami,2025-06-21 11:22:27.623027,1
